Time: 2025-01-07 00:00:00, Timestep: 1, Round: 1, Target Node: 0, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 1, Current Connections: 2, Cumulative Connections: 2/7, Connected Sats: [5, 7], Missing Sats: [1, 2, 3, 4, 6], Round Complete: False
Time: 2025-01-07 00:52:00, Timestep: 53, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 13, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [1, 3, 4, 6, 7], Missing Sats: [0, 5], Round Complete: False
0,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,1,0,0
0,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:53:00, Timestep: 54, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 14, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [1, 3, 4, 6, 7], Missing Sats: [0, 5], Round Complete: False
0,0,0,0,0,1,0,1
0,0,1,0,1,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:54:00, Timestep: 55, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 15, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [1, 3, 4, 6, 7], Missing Sats: [0, 5], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:55:00, Timestep: 56, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 16, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [1, 3, 4, 6, 7], Missing Sats: [0, 5], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,1,0
0,1,0,0,1,0,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:56:00, Timestep: 57, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 17, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [1, 3, 4, 5, 6, 7], Missing Sats: [0], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,1,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:57:00, Timestep: 58, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 18, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [1, 3, 4, 5, 6, 7], Missing Sats: [0], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,1,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:58:00, Timestep: 59, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 19, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [1, 3, 4, 5, 6, 7], Missing Sats: [0], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 00:59:00, Timestep: 60, Round: 3, Target Node: 2, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 20, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [1, 3, 4, 5, 6, 7], Missing Sats: [0], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:00:00, Timestep: 61, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 1, Current Connections: 2, Cumulative Connections: 2/7, Connected Sats: [0, 5], Missing Sats: [1, 2, 4, 6, 7], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:01:00, Timestep: 62, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 2, Current Connections: 2, Cumulative Connections: 2/7, Connected Sats: [0, 5], Missing Sats: [1, 2, 4, 6, 7], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,0
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,0,1,1,0
Time: 2025-01-07 01:02:00, Timestep: 63, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 3, Current Connections: 2, Cumulative Connections: 2/7, Connected Sats: [0, 5], Missing Sats: [1, 2, 4, 6, 7], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,0
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,0,1,1,0
Time: 2025-01-07 01:03:00, Timestep: 64, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 4, Current Connections: 2, Cumulative Connections: 2/7, Connected Sats: [0, 5], Missing Sats: [1, 2, 4, 6, 7], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,0
1,0,1,1,0,0,0,1
0,0,1,0,1,0,0,1
1,0,1,0,0,1,1,0
Time: 2025-01-07 01:04:00, Timestep: 65, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 5, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,1,0
1,0,1,1,1,0,0,1
0,0,1,0,1,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:05:00, Timestep: 66, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 6, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:06:00, Timestep: 67, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 7, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:07:00, Timestep: 68, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 8, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:08:00, Timestep: 69, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 9, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:09:00, Timestep: 70, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 10, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:10:00, Timestep: 71, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 11, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:11:00, Timestep: 72, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 12, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:12:00, Timestep: 73, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 13, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:13:00, Timestep: 74, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 14, Current Connections: 3, Cumulative Connections: 3/7, Connected Sats: [0, 5, 7], Missing Sats: [1, 2, 4, 6], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,0,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,0,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:14:00, Timestep: 75, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 15, Current Connections: 4, Cumulative Connections: 4/7, Connected Sats: [0, 5, 6, 7], Missing Sats: [1, 2, 4], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:15:00, Timestep: 76, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 16, Current Connections: 4, Cumulative Connections: 4/7, Connected Sats: [0, 5, 6, 7], Missing Sats: [1, 2, 4], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,1,1,1
1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:16:00, Timestep: 77, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 17, Current Connections: 4, Cumulative Connections: 4/7, Connected Sats: [0, 5, 6, 7], Missing Sats: [1, 2, 4], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,0,1,1
1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0
1,0,0,1,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:17:00, Timestep: 78, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 18, Current Connections: 4, Cumulative Connections: 4/7, Connected Sats: [0, 5, 6, 7], Missing Sats: [1, 2, 4], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,0,1,0,1,1
1,0,0,0,0,1,1,1
0,1,1,0,0,1,0,0
1,0,0,1,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:18:00, Timestep: 79, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 19, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [0, 2, 5, 6, 7], Missing Sats: [1, 4], Round Complete: False
0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
0,1,1,0,0,1,0,0
1,0,0,0,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:19:00, Timestep: 80, Round: 4, Target Node: 3, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 20, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [0, 2, 5, 6, 7], Missing Sats: [1, 4], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,1,0,0,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,1,1,0,0,1,0,0
1,0,0,0,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
Time: 2025-01-07 01:20:00, Timestep: 81, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 1, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,1,0,0,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,1,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,0,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:21:00, Timestep: 82, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 2, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,1,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,1,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:22:00, Timestep: 83, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 3, Current Connections: 5, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,1,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,1,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:23:00, Timestep: 84, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 4, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:24:00, Timestep: 85, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 5, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:25:00, Timestep: 86, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 6, Current Connections: 4, Cumulative Connections: 5/7, Connected Sats: [0, 1, 2, 5, 7], Missing Sats: [3, 6], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,0,1
1,0,0,0,1,0,0,1
0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:26:00, Timestep: 87, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 7, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:27:00, Timestep: 88, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 8, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:28:00, Timestep: 89, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 9, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:29:00, Timestep: 90, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 10, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,1,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
1,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:30:00, Timestep: 91, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 11, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,1,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:31:00, Timestep: 92, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 12, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,1
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,1,1,1,1,0
Time: 2025-01-07 01:32:00, Timestep: 93, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 13, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:33:00, Timestep: 94, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 14, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:34:00, Timestep: 95, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 15, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:35:00, Timestep: 96, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 16, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:36:00, Timestep: 97, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 17, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:37:00, Timestep: 98, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 18, Current Connections: 5, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0
1,0,1,0,0,1,1,1
1,0,0,0,1,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:38:00, Timestep: 99, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 19, Current Connections: 4, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,1,0,0
1,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
Time: 2025-01-07 01:39:00, Timestep: 100, Round: 5, Target Node: 4, Phase: TRANSMITTING, Round Length: 20, Timestep in Round: 20, Current Connections: 4, Cumulative Connections: 6/7, Connected Sats: [0, 1, 2, 5, 6, 7], Missing Sats: [3], Round Complete: False
0,0,0,0,1,1,0,1
0,0,1,0,0,0,1,0
0,1,0,1,1,0,1,1
0,0,1,0,0,1,0,0
1,0,1,0,0,0,1,1
1,0,0,1,0,0,0,1
0,1,1,0,1,0,0,1
1,0,1,0,1,1,1,0
